Created At,Tweet,Cleaned,Slang Converted,Remove Stop Words,Stemmed,Tokenized,Sentiment,Sentiment Probabilities,Date
2025-04-22 12:25:00+00:00,YANG DATANG KE VENUE HOS JAKARTA JANGAN TAKUT LAPAR!   Makan Siang Bergizi GRATIS ( gak pake utang 1 M ) 😇😇  bisa cekiceki T&amp;C nya dipost ini yaaa 🤗🤗,yang datang ke venue hos jakarta jangan takut lapar makan siang bergizi gratis gak pake utang m bisa cekiceki tampc nya dipost ini yaaa,yang datang ke venue hos jakarta jangan takut lapar makan siang bergizi gratis enggak pakai utang sama bisa cekiceki tampc nya dipost ini ya,venue hos jakarta takut lapar makan siang bergizi gratis pakai utang cekiceki tampc nya dipost ya,venue hos jakarta takut lapar makan siang gizi gratis pakai utang cekiceki tampc nya dipost ya,"['venue', 'hos', 'jakarta', 'takut', 'lapar', 'makan', 'siang', 'gizi', 'gratis', 'pakai', 'utang', 'cekiceki', 'tampc', 'nya', 'dipost', 'ya']",netral,"[0.0008591249934397638, 0.9760117530822754, 0.023129107430577278]",2025-04-22
2025-04-22 10:53:21+00:00,"makan siang bergizi (gak) gratis disini banyak dibuangin wkwk lauk cmn tahu tempe dikecap, sayur sawi obok obok",makan siang bergizi gak gratis disini banyak dibuangin wkwk lauk cmn tahu tempe dikecap sayur sawi obok obok,makan siang bergizi enggak gratis disini banyak dibuangin wkwk lauk cuman tahu tempe dikecap sayur sawi obok obok,makan siang bergizi gratis dibuangin wkwk lauk cuman tempe dikecap sayur sawi obok obok,makan siang gizi gratis dibuangin wkwk lauk cuman tempe kecap sayur sawi obok obok,"['makan', 'siang', 'gizi', 'gratis', 'dibuangin', 'wkwk', 'lauk', 'cuman', 'tempe', 'kecap', 'sayur', 'sawi', 'obok', 'obok']",netral,"[0.00018564832862466574, 0.9965358972549438, 0.0032784256618469954]",2025-04-22
2025-04-22 08:02:24+00:00,"@worksfess pernah ada makan, snack catering... panggilan interview pas datang di prospek..  asuransi 😀 tp mayan.. makan siang 'rilll' bergizi gratis",pernah ada makan snack catering panggilan interview pas datang di prospek asuransi tp mayan makan siang rilll bergizi gratis,pernah ada makan snack catering panggilan interview pas datang di prospek asuransi tapi lumayan makan siang rilll bergizi gratis,makan snack catering panggilan interview pas prospek asuransi lumayan makan siang rilll bergizi gratis,makan snack catering panggil interview pas prospek asuransi lumayan makan siang rilll gizi gratis,"['makan', 'snack', 'catering', 'panggil', 'interview', 'pas', 'prospek', 'asuransi', 'lumayan', 'makan', 'siang', 'rilll', 'gizi', 'gratis']",positif,"[0.8829601407051086, 0.11593403667211533, 0.0011058136587962508]",2025-04-22
2025-04-22 06:53:15+00:00,"DPRD Jawa Barat meminta pemerintah pusat mengevaluasi program Makan Bergizi Gratis (MBG) terkait 78 siswa di Cianjur yang keracunan, Selasa (22/4) siang. 🎥Buh #BeritaElshinta https://t.co/YozQ5tHzj2",dprd jawa barat meminta pemerintah pusat mengevaluasi program makan bergizi gratis mbg terkait siswa di cianjur yang keracunan selasa siang buh,dprd jawa barat meminta pemerintah pusat mengevaluasi program makan bergizi gratis makan bergizi gratis terkait siswa di cianjur yang keracunan selasa siang buh,dprd jawa barat pemerintah pusat mengevaluasi program makan bergizi gratis makan bergizi gratis terkait siswa cianjur keracunan selasa siang buh,dprd jawa barat perintah pusat evaluasi program makan gizi gratis makan gizi gratis kait siswa cianjur racun selasa siang buh,"['dprd', 'jawa', 'barat', 'perintah', 'pusat', 'evaluasi', 'program', 'makan', 'gizi', 'gratis', 'makan', 'gizi', 'gratis', 'kait', 'siswa', 'cianjur', 'racun', 'selasa', 'siang', 'buh']",netral,"[9.866589971352369e-05, 0.9996261596679688, 0.000275193975539878]",2025-04-22
2025-04-22 06:48:14+00:00,Mengubah masa depan dimulai dengan langkah kecil: Makan bergizi tanpa biaya. Lanjutkan MBG Makan Bergizi Gratis sebagai bagian dari solusi untuk Indonesia yang lebih sejahtera. #MBGWujudkanIndonesiaMaju  Semangka Clippers Ready Selasa Siang Makan Beracun Gratis Paus Fransiskus https://t.co/9sQFtWaogu,mengubah masa depan dimulai dengan langkah kecil makan bergizi tanpa biaya lanjutkan mbg makan bergizi gratis sebagai bagian dari solusi untuk indonesia yang lebih sejahtera semangka clippers ready selasa siang makan beracun gratis paus fransiskus,mengubah masa depan dimulai dengan langkah kecil makan bergizi tanpa biaya lanjutkan makan bergizi gratis makan bergizi gratis sebagai bagian dari solusi untuk indonesia yang lebih sejahtera semangka clippers ready selasa siang makan beracun gratis paus fransiskus,mengubah langkah makan bergizi biaya lanjutkan makan bergizi gratis makan bergizi gratis solusi indonesia sejahtera semangka clippers ready selasa siang makan beracun gratis paus fransiskus,ubah langkah makan gizi biaya lanjut makan gizi gratis makan gizi gratis solusi indonesia sejahtera semangka clippers ready selasa siang makan racun gratis paus fransiskus,"['ubah', 'langkah', 'makan', 'gizi', 'biaya', 'lanjut', 'makan', 'gizi', 'gratis', 'makan', 'gizi', 'gratis', 'solusi', 'indonesia', 'sejahtera', 'semangka', 'clippers', 'ready', 'selasa', 'siang', 'makan', 'racun', 'gratis', 'paus', 'fransiskus']",netral,"[0.0002586982154753059, 0.9996092915534973, 0.0001320741866948083]",2025-04-22
2025-04-22 04:51:26+00:00,Puluhan siswa tersebut sebelumnya mengalami gejala keracunan diduga setelah menyantap sajian Makan Bergizi Gratis (MBG) pada Senin (21/4/2025) siang.  ~LL #Keracunan #MBG https://t.co/irJl7719ww,puluhan siswa tersebut sebelumnya mengalami gejala keracunan diduga setelah menyantap sajian makan bergizi gratis mbg pada senin siang ll,puluhan siswa tersebut sebelumnya mengalami gejala keracunan diduga setelah menyantap sajian makan bergizi gratis makan bergizi gratis pada senin siang ll,puluhan siswa mengalami gejala keracunan diduga menyantap sajian makan bergizi gratis makan bergizi gratis senin siang ll,puluh siswa alami gejala racun duga santap saji makan gizi gratis makan gizi gratis senin siang ll,"['puluh', 'siswa', 'alami', 'gejala', 'racun', 'duga', 'santap', 'saji', 'makan', 'gizi', 'gratis', 'makan', 'gizi', 'gratis', 'senin', 'siang', 'll']",netral,"[0.00014036608627066016, 0.9995415210723877, 0.00031814927933737636]",2025-04-22
2025-04-22 04:45:26+00:00,"Makan bergizi bukan hanya soal tubuh sehat, tapi juga tentang masa depan yang lebih baik. Lanjutkan MBG  untuk Indonesia yang lebih kuat dan penuh potensi! #MBGWujudkanIndonesiaMaju  Makan Beracun Gratis Bali Siang Kerja Pantang Lelah Selasa Siang Angie Ready https://t.co/S20gRgm3MO",makan bergizi bukan hanya soal tubuh sehat tapi juga tentang masa depan yang lebih baik lanjutkan mbg untuk indonesia yang lebih kuat dan penuh potensi makan beracun gratis bali siang kerja pantang lelah selasa siang angie ready,makan bergizi bukan hanya soal tubuh sehat tapi juga tentang masa depan yang lebih baik lanjutkan makan bergizi gratis untuk indonesia yang lebih kuat dan penuh potensi makan beracun gratis bali siang kerja pantang lelah selasa siang angie ready,makan bergizi tubuh sehat lanjutkan makan bergizi gratis indonesia kuat penuh potensi makan beracun gratis bali siang kerja pantang lelah selasa siang angie ready,makan gizi tubuh sehat lanjut makan gizi gratis indonesia kuat penuh potensi makan racun gratis bal siang kerja pantang lelah selasa siang angie ready,"['makan', 'gizi', 'tubuh', 'sehat', 'lanjut', 'makan', 'gizi', 'gratis', 'indonesia', 'kuat', 'penuh', 'potensi', 'makan', 'racun', 'gratis', 'bal', 'siang', 'kerja', 'pantang', 'lelah', 'selasa', 'siang', 'angie', 'ready']",positif,"[0.9964332580566406, 0.003310205414891243, 0.0002566316688898951]",2025-04-22
2025-04-22 04:44:44+00:00,MAKAN SIANG BERGIZI GRATIS https://t.co/PJOHiznXBw,makan siang bergizi gratis,makan siang bergizi gratis,makan siang bergizi gratis,makan siang gizi gratis,"['makan', 'siang', 'gizi', 'gratis']",positif,"[0.6751384139060974, 0.3229947090148926, 0.0018668805714696646]",2025-04-22
2025-04-21 08:15:34+00:00,"@ciunderlla kayaknya kurang kalo segitu, apa boleh ditambah makan siang bergizi gratis",kayaknya kurang kalo segitu apa boleh ditambah makan siang bergizi gratis,kayaknya kurang kalo segitu apa boleh ditambah makan siang bergizi gratis,kayaknya kalo segitu ditambah makan siang bergizi gratis,kayak kalo segitu tambah makan siang gizi gratis,"['kayak', 'kalo', 'segitu', 'tambah', 'makan', 'siang', 'gizi', 'gratis']",netral,"[0.0016113908495754004, 0.9930100440979004, 0.00537859695032239]",2025-04-21
2025-04-21 05:30:38+00:00,"@Kimsso__ Makan siang gratis yg ini bergizi ngga kak?😂 Syarat tukerannya ngobrol dulu sama aku kakk, kamu punya hobi apa?",makan siang gratis yg ini bergizi ngga kak syarat tukerannya ngobrol dulu sama aku kakk kamu punya hobi apa,makan siang gratis yang ini bergizi enggak kak syarat tukerannya mengobrol dulu sama aku kak kamu punya hobi apa,makan siang gratis bergizi kak syarat tukerannya mengobrol kak hobi,makan siang gratis gizi kak syarat tukerannya obrol kak hobi,"['makan', 'siang', 'gratis', 'gizi', 'kak', 'syarat', 'tukerannya', 'obrol', 'kak', 'hobi']",netral,"[0.0892314463853836, 0.9078509211540222, 0.0029176431708037853]",2025-04-21
2025-04-21 03:59:13+00:00,@iSIONOd Saran makan siang dong Yon yang enak bergizi tapi bukan yang dari program gratis.,saran makan siang dong yon yang enak bergizi tapi bukan yang dari program gratis,saran makan siang dong yon yang enak bergizi tapi bukan yang dari program gratis,saran makan siang yon enak bergizi program gratis,saran makan siang yon enak gizi program gratis,"['saran', 'makan', 'siang', 'yon', 'enak', 'gizi', 'program', 'gratis']",positif,"[0.9991773962974548, 0.0006458807038143277, 0.0001766843779478222]",2025-04-21
2025-04-20 09:31:15+00:00,"@SpectersZone “maaf tadi ada hajatan dikampung sebelah” ucapku dengan tergesa.  “yang udah parkir dengan rapih terimakasih, jangan lupa bayar ya karena gak ada yang gratis kecuali makan siang bergizi milik pemerintah” https://t.co/pdeE86Tfms",maaf tadi ada hajatan dikampung sebelah ucapku dengan tergesa yang udah parkir dengan rapih terimakasih jangan lupa bayar ya karena gak ada yang gratis kecuali makan siang bergizi milik pemerintah,maaf tadi ada hajatan dikampung sebelah ucapku dengan tergesa yang sudah parkir dengan rapi terimakasih jangan lupa bayar ya karena enggak ada yang gratis kecuali makan siang bergizi milik pemerintah,maaf hajatan dikampung sebelah ucapku tergesa parkir rapi terimakasih lupa bayar ya gratis kecuali makan siang bergizi milik pemerintah,maaf hajat kampung belah ucap gesa parkir rapi terimakasih lupa bayar ya gratis kecuali makan siang gizi milik perintah,"['maaf', 'hajat', 'kampung', 'belah', 'ucap', 'gesa', 'parkir', 'rapi', 'terimakasih', 'lupa', 'bayar', 'ya', 'gratis', 'kecuali', 'makan', 'siang', 'gizi', 'milik', 'perintah']",netral,"[0.000398709875298664, 0.9993743300437927, 0.00022689852630719543]",2025-04-20
2025-04-20 09:16:47+00:00,"@rafifaluthfa Kan memang sama-sama makan siang, bergizi, dan gratis ☺️",kan memang samasama makan siang bergizi dan gratis,kan memang samasama makan siang bergizi dan gratis,samasama makan siang bergizi gratis,samasama makan siang gizi gratis,"['samasama', 'makan', 'siang', 'gizi', 'gratis']",netral,"[0.3447052240371704, 0.6526416540145874, 0.002653176663443446]",2025-04-20
2025-04-20 07:49:32+00:00,@patragumala Bhaappp. Makan siang gratis yg penuh gizi alias tampilannya kaya nasi cadong penjara. Sangat bergizi banget.,bhaappp makan siang gratis yg penuh gizi alias tampilannya kaya nasi cadong penjara sangat bergizi banget,bhaappp makan siang gratis yang penuh gizi alias tampilannya kayak nasi cadong penjara sangat bergizi banget,bhaappp makan siang gratis penuh gizi alias tampilannya kayak nasi cadong penjara bergizi banget,bhaappp makan siang gratis penuh gizi alias tampil kayak nasi cadong penjara gizi banget,"['bhaappp', 'makan', 'siang', 'gratis', 'penuh', 'gizi', 'alias', 'tampil', 'kayak', 'nasi', 'cadong', 'penjara', 'gizi', 'banget']",positif,"[0.9227418899536133, 0.0743940994143486, 0.0028639044612646103]",2025-04-20
2025-04-20 05:41:01+00:00,makan siang gratis bergizi (real),makan siang gratis bergizi real,makan siang gratis bergizi real,makan siang gratis bergizi real,makan siang gratis gizi real,"['makan', 'siang', 'gratis', 'gizi', 'real']",netral,"[0.014616264030337334, 0.9851288795471191, 0.00025486634694971144]",2025-04-20
2025-04-19 13:39:02+00:00,"Definisi negara ADA bagi warganegaranya, makan siang kurang bergizi gratis mending skip/efisiensi aja pak @prabowo",definisi negara ada bagi warganegaranya makan siang kurang bergizi gratis mending skipefisiensi aja pak,definisi negara ada bagi warganegaranya makan siang kurang bergizi gratis mending skipefisiensi saja pak,definisi negara warganegaranya makan siang bergizi gratis mending skipefisiensi,definisi negara warganegaranya makan siang gizi gratis mending skipefisiensi,"['definisi', 'negara', 'warganegaranya', 'makan', 'siang', 'gizi', 'gratis', 'mending', 'skipefisiensi']",netral,"[0.0001203845749842003, 0.9996102452278137, 0.00026945932768285275]",2025-04-19
2025-04-19 13:28:59+00:00,Sungchan duta makan siang bergizi gratis,sungchan duta makan siang bergizi gratis,sungchan duta makan siang bergizi gratis,sungchan duta makan siang bergizi gratis,sungchan duta makan siang gizi gratis,"['sungchan', 'duta', 'makan', 'siang', 'gizi', 'gratis']",netral,"[0.002325083129107952, 0.9973725080490112, 0.00030234301812015474]",2025-04-19
2025-04-19 09:04:56+00:00,We can : Program Prabowo Tak Banyak Berdampak pada Masyarakat.  “Program Presiden Prabowo Subianto seperti Makan Siang Bergizi (MBG) dan yang lainnya dianggap tidak terlalu berpengaruh terhadap kehidupan masyarakat.”  https://t.co/GIG4o1PuUb https://t.co/8bvsfgCv82,we can program prabowo tak banyak berdampak pada masyarakat program presiden prabowo subianto seperti makan siang bergizi mbg dan yang lainnya dianggap tidak terlalu berpengaruh terhadap kehidupan masyarakat,we can program prabowo tak banyak berdampak pada masyarakat program presiden prabowo subianto seperti makan siang bergizi makan bergizi gratis dan yang lainnya dianggap tidak terlalu berpengaruh terhadap kehidupan masyarakat,we can program prabowo berdampak masyarakat program presiden prabowo subianto makan siang bergizi makan bergizi gratis dianggap berpengaruh kehidupan masyarakat,we can program prabowo dampak masyarakat program presiden prabowo subianto makan siang gizi makan gizi gratis anggap pengaruh hidup masyarakat,"['we', 'can', 'program', 'prabowo', 'dampak', 'masyarakat', 'program', 'presiden', 'prabowo', 'subianto', 'makan', 'siang', 'gizi', 'makan', 'gizi', 'gratis', 'anggap', 'pengaruh', 'hidup', 'masyarakat']",netral,"[0.0158957839012146, 0.9833177328109741, 0.0007864024373702705]",2025-04-19
2025-04-19 05:09:16+00:00,Nungguin data zzz ke download kayak nungguin makan siang bergizi gratis prabowo alias LAMA BANGET JING,nungguin data zzz ke download kayak nungguin makan siang bergizi gratis prabowo alias lama banget jing,menunggu data zzz ke download kayak menunggu makan siang bergizi gratis prabowo alias lama banget anjing,menunggu data zzz download kayak menunggu makan siang bergizi gratis prabowo alias banget anjing,tunggu data zzz download kayak tunggu makan siang gizi gratis prabowo alias banget anjing,"['tunggu', 'data', 'zzz', 'download', 'kayak', 'tunggu', 'makan', 'siang', 'gizi', 'gratis', 'prabowo', 'alias', 'banget', 'anjing']",netral,"[9.452727681491524e-05, 0.9994865655899048, 0.00041898313793353736]",2025-04-19
2025-04-19 02:20:56+00:00,Walah pernah ya. Gimana dengan Makan Siang Bergizi Gratis di Kalibata yang gak dibayar sama negara sampe 1M? Sekarang di sana udah gak ada Makan Siang Bergizi Gratis lagi karena wowo ngutang ke rakyat ueueueue. Janji manis makan siang gratis 1 tahun pun gak awet,walah pernah ya gimana dengan makan siang bergizi gratis di kalibata yang gak dibayar sama negara sampe m sekarang di sana udah gak ada makan siang bergizi gratis lagi karena wowo ngutang ke rakyat ueueueue janji manis makan siang gratis tahun pun gak awet,walah pernah ya bagaimana dengan makan siang bergizi gratis di kalibata yang enggak dibayar sama negara sampai sama sekarang di sana sudah enggak ada makan siang bergizi gratis lagi karena wowo ngutang ke rakyat ueueueue janji manis makan siang gratis tahun pun enggak awet,walah ya makan siang bergizi gratis kalibata dibayar negara makan siang bergizi gratis wowo ngutang rakyat ueueueue janji manis makan siang gratis awet,walah ya makan siang gizi gratis kalibata bayar negara makan siang gizi gratis wowo ngutang rakyat ueueueue janji manis makan siang gratis awet,"['walah', 'ya', 'makan', 'siang', 'gizi', 'gratis', 'kalibata', 'bayar', 'negara', 'makan', 'siang', 'gizi', 'gratis', 'wowo', 'ngutang', 'rakyat', 'ueueueue', 'janji', 'manis', 'makan', 'siang', 'gratis', 'awet']",positif,"[0.9962905645370483, 0.0016977147897705436, 0.002011807868257165]",2025-04-19
2025-04-18 23:38:02+00:00,@leonardouche coba lakukan sesuatu yang sedikit bermanfaat barangkali. seperti membuktikan apakah ijazah Presiden Jokowi asli atau palsu. atau merencanakan strategi pemanfaatan makan siang bergizi gratis untuk menyongsong Indonesia Emas 2045.  wkwkwkwkwkwkwkwkwk 😅,coba lakukan sesuatu yang sedikit bermanfaat barangkali seperti membuktikan apakah ijazah presiden jokowi asli atau palsu atau merencanakan strategi pemanfaatan makan siang bergizi gratis untuk menyongsong indonesia emas wkwkwkwkwkwkwkwkwk,coba lakukan sesuatu yang sedikit bermanfaat barangkali seperti membuktikan apakah ijazah presiden jokowi asli atau palsu atau merencanakan strategi pemanfaatan makan siang bergizi gratis untuk menyongsong indonesia emas wkwkwkwkwkwkwkwkwk,coba lakukan bermanfaat barangkali membuktikan ijazah presiden jokowi asli palsu merencanakan strategi pemanfaatan makan siang bergizi gratis menyongsong indonesia emas wkwkwkwkwkwkwkwkwk,coba laku manfaat barangkali bukti ijazah presiden jokowi asli palsu rencana strategi manfaat makan siang gizi gratis songsong indonesia emas wkwkwkwkwkwkwkwkwk,"['coba', 'laku', 'manfaat', 'barangkali', 'bukti', 'ijazah', 'presiden', 'jokowi', 'asli', 'palsu', 'rencana', 'strategi', 'manfaat', 'makan', 'siang', 'gizi', 'gratis', 'songsong', 'indonesia', 'emas', 'wkwkwkwkwkwkwkwkwk']",netral,"[0.0002969801425933838, 0.9995080232620239, 0.00019502677605487406]",2025-04-18
